SERVIÇO;FCA;CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS TÉCNICOS DE TOPOGRAFIA NA FCA;01-P-28322-08
PROJETO;FCA;CONTRATAÇÃO DE EMPRESA PARA PROJETO DE INFRAESTRUTURA NOVO CAMPUS LIMEIRA;01-P-11936-06
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE PISO DA PRAÇA DAS BANDEIRAS FCA;01-P-27978-08
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 2ª ETAPA DOS LABORATÓRIOS 1 E 2 DO CAMPUS II DE LIMEIRA;01-P-02454-09
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE RESERVATÓRIOS ELEVADOS DO NOVO CAMPUS DE LIMEIRA;01P-02851-08
PROJETO;FCA;CONTRATAÇÃO DE EMPRESA PARA ELABORAÇÃO DE PROJETOS EXECUTIVOS DO PRÉDIO ADMINISTRATIVO DO NOVO CAMPUS DE LIMEIRA;01-05560/08
PROJETO;FCA;CONTRATAÇÃO DE PROJETO EXECUTIVO DAS PORTARIAS DO NOVO CAMPUS DE LIMEIRA;01-019460-07
PROJETO;FCA;CONTRATAÇÃO DE PROJETO EXECUTIVO DO REFEITÓRIO DO NOVO CAMPUS DE LIMEIRA;01-019463-07
SERVIÇO;FCA;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO DE PROJETO DE ENTRADA E MEDIÇÃO DE ENERGIAMÉDIA TENSÃO PARA O CAMPUS II DE LIMEIRA;01-P-20257-09
PROJETO;FCA;ADEQUAÇÃO DO TERREO DO BLOCO III PRÉDIO DIDÁTICO I DO CAMPUS DE LIMEIRA;01-023660-06
SERVIÇO;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SONDAGEM PARA DESENVOLVIMENTO PROJETOS DE INFRAESTRUTURA- NOVO CAMPUS DE LIMEIRA ;01-002439-07
PROJETO;FCA;CONTRATAÇÃO EMPRESA PARA ELABORAÇÃO PROJETOS EXECUTIVOS ETAPA II DO NOVO CAMPUS DE LIMEIRA;01-011615-07
PROJETO;FCA;CONTRATAÇÃO PROJETOS EXECUTIVOS ADEQUAÇÕES POSICIONAMENTO TRANSFORMADORES DO CONJUNTO DE ANFITEATRO BLOCOS 1, 2  E 3 NOVO CAMPUS LIMEIRA;01-017056-07
PLANEJAMENTO;FCA;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO DE PROJETO DE PAISAGISMO NOVO CAMPUS DE LIMEIRA;01-015740-06
PLANEJAMENTO;FCA;ELABORAÇÃO DE PROJETO EXECUTIVOS DAS PORTARIAS (PEDESTRES) DO NOVO CAMPUS DE LIMEIRA;01-023657-06
PLANEJAMENTO;FCA;ELABORAÇÃO DE PROJETO EXECUTIVO DO REFEITÓRIO DO NOVO CAMPUS DE LIMEIRA;01-023665-06
PROJETO;FCA;CONTRATAÇÃO DE EMPRESA PARA ELABORAÇÃO DO PROJETO EXECUTIVO DE ILUMINAÇÃO PÚBLICA DO NOVO CAMPUS DE LIMEIRA;01-2855-07
OBRA;FCA;EXECUÇÃO DE REDE DE DISTRIBUIÇÃO AÉREA EM CABOS NÚS MÉDIA TENSÃO FCA-LIMEIRA;01-P-24408-08
SERVIÇO;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE ALAMBRADO NA FCA/LIMEIRA;01-P-28966-08
OBRA;FCA;PERMISSÃO USO EXPLORAÇÃO LANCHONETE FACULDADE CIÊNCIAS APLICADAS DE LIMEIRA;01-P-04778-09
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO SERVIÇOS CIVIS PARA VIABILIZAR ACESSO AOS VEÍCULOS DE OBRAS - FCA;01-P-20848-09
OBRA;FCA;CONSTRUÇÃO DO REFEITÓRIO DO NOVO CAMPUS DE LIMEIRA;01-P-16846-09
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DO RESTAURANTE I DA FACULDADE DE CIÊNCIAS APLICADAS DO CAMPUS UNICAMP-LIMEIRA VINC. PROCESSO 01-P-23665/08;01-P-22895-08
SERVIÇO;FCA;CONTRATAÇÃO EMPRESA PARA FORNECIMENTO E PLANTIO DE GRAMA NO CAMPUS LIMEIRA ;01-020969-06
SERVIÇOS;FCA;CONTRATAÇÃO EMPRESA PARA FORNECIMENTO E PLANTIO DE GRAMA TIPO ESMERALDA NA FCA - CAMPUS DE LIMEIRA ;01P-5468-10
OBRA;FCA;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DE QUATRO QUADRAS POLIESPORTIVAS  ;01P-554/10
OBRA;FCA;CONTRATAÇÃO EMPRESA PARA FORNECIMENTO E INSTALAÇÃO DE CAIXILHOS EM ALUMINIO PARA CABINE DE FORÇA - FCA.;01P-03677/10
OBRA;FCA;CONTRATAÇÃO EMPRESA EXECUÇÃO SERVIÇOS INFRAESTRUTURA ELÉTRIC - FCA;01P-09665/10
OBRA;FCA;PLANEJAMENTO OBRA VESTIARIOS PARA QUADRAS FCA;01P-09673/10
OBRA;FCA;ANÁLISE DE REEQUILIBRIO ECONOMICO FINANCEIRO DO CONTRATO 088/09 ENGEP P CAMPUS II FCA;01P-19536/10
OBRA;FCA;URBANIZAÇÃO ENTORNO DO RESTAURANTE FCA;
OBRA;FCA;CONTRATAÇÃO DE MEPRESA PARA EXECUÇÃO DA 2 ETAPA DE INFRAESTRUTURA  CAMPUS FCA.;01P-23776/10
OBRA;FCA;CONTRATAÇÃO DE MEPRESA PARA EXECUÇÃO DE FECHAMENTO MARQUISE DOS PREDIOS LABORATÓRIOS -FCA;01P-27396/10
OBRA;FCA;CONTRATAÇÃO EMPRESA EXECUÇÃO PAVIMENTAÇÃO PORTARIA PROVISÓRIA E ACESSOS ENSINO I - FCA;01P29040-10
;FCA;CONTRATAÇÃO DE MEPRESA EXECUÇÃO URBANIZAÇÃO ENTORNO RESTAURANTE -FCA;
OBRA;FCA;CONTRATAÇÃO DE EMPRESA EXECUÇÃOQUADRAS ESPORTIVAS REF.PROC.01P-9673/10;01P-4003-11
;FCA;PLANEJAMENTO OBRA  INSTALAÇÃO SPDA CAMPUS I LIMEIRA;01P-17543-11
;FCA;CONTRATAÇÃO EMPRESA EXECUÇÃO PORTARIA PEDESTRE FCA- REF. PROC. 01P-24373/10;01P-19397-11
OBRA;FCA;CONTRATAÇÃO EMPRESA EXECUÇÃO PORTARIA PEDESTRE FCA- REF. PROC. 01P-24373/10;01P-19397-11
OBRA;FCM;CONTRATAÇÃO EMPRESA INSTALAÇÕES E OBRA ÁREA 600 M2 P/ PESQUISAS VINCULADAS PROGRAMAS PÓS GRADUAÇÃO CONCLUSÃO INFRA 1- FCM/FINEP - CONCLUSÃO PÓS GRADUAÇÃO - FCM ;01-007517-04
obra;FCM;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DO CENTRO DE PESQUISA CLÍNICA DA FCM VINC PROCESSO 01-P-21977-06 ;01-P-27899-08
OBRA;FCM;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PATA TRATAMENTO ACÚSTICO E ANTI REVERBERANTE NAS PAREDES DAS SALAS DA FONO (CEPRE).;02-022853-06
PROJETO;FCM;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE TRATAMENTO ACÚSTICO NA SALA DE FONOAUDIOLOGIA DO CEPRE/FCM;02P-27170-07
OBRA;FCM;CONTRATAÇÃO DE EMPRESA PARA PLANEJAMENTO E INSTALAÇÃO REDE DE GASES FCM 08 ;01-020043-06
PROJETO;FCM;PROJETO REFORMA BIOTÉRIO (CURSO FARMÁCIA);02-024755-03
OBRA;FCM;CONTRATAÇÃO DE EMPRESA PARA REFORMA DO BIOTÉRIO VIN PROC 02-P-24755-03;01-P-17455-09
PLANEJAMENTO;FCM;CONSTRUÇÃO BIOTERIO DA FCM NA ÁREA DO NMCE;01-P-03253-06
OBRA;FCM;AMPLIAÇÃO AUDITÓRIO FCM;02-017839-04
PROJETO;FCM;CONSTRUÇÃO ABRIGO DE RESÍDUOS E CENTRAL MATERIAIS - FCM;01-012243-05
PLANEJAMENTO;FCM;CONSTRUÇÃO PRÉDIO ONCOCENTRO;01-002460-06
OBRA;FCM;CONTRATAÇÃO EMPRESA EXEC INSTALAÇÕES ELÉTR E CLIMAT LAB FONOAUDIOLOGIA - CEPRE - FCM;01-003556-06
PROJETO;FCM;CONTRATAÇÃO EMPRESA DESENV PROJETO INTERLIGAÇÕES ELÉTRICAS, DADOS, TELEFONIA - PRÉDIO PÓS GRADUAÇÃO E HOSP HABILIDADES - FCM;01-011806-06
PLANEJAMENTO;FCM;READEQUAÇÃO ÁREA FÍSICA SERVIÇO QUIMIOTERAPIA AMBULATORIAL DISCIPLINA ONCOLOGIA CLÍNICA NO HC;01-011931-06
OBRA;FCM;CONTRATAÇÃO EMPRESA PINTURA DO CIPED;01-015012-06
PROJETO;FCM;CONTRATAÇÃO EMPRESA SISTEMA SEGURANÇA FCM01;01-019733-06
OBRA;FCM;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO E INSTALAÇÃO DE ELEVADOR NO PREDIO DA PÓS-GRADUAÇÃO DA FCM;01P-00133-08
ANÁLISE;FCM;ANALISE DE PROJETOS ELÉTRICOS DA PÓS GRADUAÇÃO - FCM;01E-20909-06
OBRA;FCM;PENDÊNCIAS VERIFICADAS EM ESTRUTURA DO PRÉDIO LABORATÓRIO HABILIDADES - FCM;01-17376-07
PLANEJAMENTO;FCM;PLANEJAMENTO CRIAÇÃO DO CENTRO DE PESQUISA CLINICA;01-021977-06
PLANEJAMENTO;FCM;PLANEJAMENTO DE CONSTRUÇÃO DE EDIFÍCIO PARA REALOCAR LABORATÓRIOS DE PESQUISA - FCM;01P-22343-07
SERVIÇO;FCM;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA ALIMENTAÇÃO ELE´TRICA DOS PRÉDIOS PÓS GRADUAÇÃO, CENTRO DE PESQUISA CLÍNICA E HABILIDADES DA FCM VINC PROC 01-P-6759-08;01-P-29070-08
PROJETO;FCM;CONTRATAÇÃO DE EMPRESA PARA READEQUAÇÃO E COMPATIBILIZAÇÃO DO PROJETO DA PÓS GRADUAÇÃO;01-003321-07
SERVIÇO;FCM;AQUISIÇÃO DE CONTAINER METALICO PARA ABRIGO DE ANIMAIS.;02-004726-07
SERVIÇO;FCM;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EMISSÃO DE LAUDO TECNICO PARA GERAR ESPECIFICAÇÕES DO ELEVADOR DA PÓS GRADUAÇÃO - FCM;01-015470-07
OBRA;FCM;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE TRATAMENTO ACÚSTICO NA SALA DE FONOAUDIOLOGIA DO CEPRE/FCM;01-P-19351-08
OBRA;FCM;CONTRATAÇÃO EMPRESA ESPECIALIZADA PARA FORNECIMENTO E INSTALAÇÃO DE ELEVADORES;02P-23984-04
PLANEJAMENTO;FCM;CONTRATAÇÃO DE EMPRESA PARA ILUMINAÇÃO PISO ESCADA DO AUDITÓRIO - FCM;01P-20942-06
PLANEJAMENTO;FCM;PLANEJAMENTO PARA INSTALAÇÃO DE GRUPO GERADOR PARA PREDIOS FCM1 POS GRADUAÇÃO, HABILIDADES CIPED ;01P-03500-08
PLANEJAMENTO;FCM;PLANEJAMENTO DE REFORMA DO ESTACIONAMENTO DOA FCM E HC;01P-03893-08
OBRA;FCM;CONTRATAÇÃO DE EMPRESA PARA INTERLIGAÇÃO ELE´TRICA DOS PRÉDIOS PÓS GRADUAÇÃO E HABILIDADES DA FCM;01P-06185-08
PLANEJAMENTO;FCM;CONCLUSÃO BIOTÉRIO;
PLANEJAMENTO;FCM;CONTRATAÇÃO DE PARA INTERLIGAÇÃO ELÉTRICA DO PREDIO DA POS GRADUAÇÃO E HABILIDADES - FCM;01P-06759-08
PROJETO;FCM;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO DOS PROJETOS EXECUTIVOS PARA REALOCAR O LABORATORIO DE PESQUISA DA FCM (LEXP);01P-06446-08
PROJETO;FCM;CONTRATACAO EMPRESA DESENVOLVIMENTO PROJETOS EXECUTIVOS ESCOLA SAUDE FAMILIA - FCM;01-P-18187-09
PLANEJAMENTO;FCM;PLANEJAMENTO DE OBRA AMPLIAÇÃO DA ÁREA DE ESTACIONAMENTO DO NÚCLEO DE MEDICINA E CIRURGIA EXPERIMENTAL - FCM;01-P-23102-09
PLANEJAMENTO;FCM;PLANEJAMENTO DE OBRA PARA CONSTRUÇÃO DO PRÉDIO DA ESCOLA SAUDE FAMILIA - FCM;01-P-04852/09
OBRA;FCM;CONTRATAÇÃO DE SERVIÇO DE IMPERMEABILIZAÇÃO PRÉDIOS FCM01, DPC, DP, DPMP, DF, DC, VITAL BRASIL E BIBLIOTECA DA FCM;02-P-17353-09
PLANEJAMENTO;FCM;CLIMATIZAÇÃO PRÉDIO DO CEPRE;
PLANEJAMENTO;FCM;PLANEJAMENTO DE OBRA DE AMPLIAÇÃO DO ESTACIONAMENTO DO NUCLEO DE MEDICINA E CIRURGIA EXPERIMENTAL - FCM;01-P-23102-09
;FCM;PLANEJAMENTO OBRA FARMACIA ;01P-8940/10
;FCM;PLANEJAMENTO OBRA MEDICINA TRANSLACIONAL;01P-29252/10
;FCM;PLANEJAMENTO OBRA ABRIGO RESIDUOS QUÍMICOS - FCM;01P-10500/11
;FCM;CONTRATAÇÃO EMPRESA EXECUÇÃO OBRA PRÉDIO FARMACIA -REF. PROC. 8940/10;01P-10734/11
PLANEJAMENTO;FCM;CONTRATAÇÃO DE EMPRESA CONCLUSÃO OBRA  CENTRO DE PESQUISA CLINICA -REF. PROC. 01P-21977/06 ;01P24828/11
PROJETO;FE;EXECUÇÃO DE SPDA E ATERRAMENTO NA FACULDADE DE EDUCAÇÃO;01-P-25645-04
PLANEJAMENTO;FE;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO DE PROJETOS PARA REFORMA INTERNA NO PRÉDIO DA FE;01P-05566-08
PLANEJAMENTO;FE;PERMISSÃO USO EXPLORAÇÃO LANCHONETE FACULDADE DE EDUCAÇÃO - FE.;01-013504-05
PROJETO;FE;CONTRATAÇÃO DE PROJETOS EXECUTIVOS DA REFORMA E AMPLIAÇÃO CANTINA FE;01P-25989-07
PLANEJAMENTO;FE;PLANEJAMENTO PARA INSTALAÇÃO DE SISTEMA DE CLIMATIZAÇÃO DAS SALAS DE AULA DO PRÉDIO ANEXO - FE.;01-000937-07
PLANEJAMENTO;FE;CONSTRUÇÃO CENTRO DE INFORMAÇÃO DA FACULDADE DE EDUCAÇÃO;01-009924-07
PLANEJAMENTO;FE;CONSTRUÇÃO COM RECURSOS PEI-PLANEJAMENTO ESTRATÉGICO INSTITUCIONAL;01P-17521-01
OBRA;FE;SUBSTITUIÇÃO DE TRANSFORMADOR NA FACULDADE DE EDUCAÇÃO;01-P-15634-08
OBRA;FE;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO E INSTALAÇÃO DE ELEVADOR - FE;01P-27079-07
OBRA;FE;PINTURA EXTERNA NA FACULDADE DE EDUCAÇÃO;19-P-21357-06
PLANEJAMENTO;FE;PLANEJAMENTO PARA REFORMA INTERNA NO PRÉDIO DA FE;01P-05569-08
OBRA;FE;CONTRATAÇÃO DE EMPRESA PARA REFORMA INTERNA DOS PRÉDIOS DA FACULDADE DE EDUCAÇÃO VINC PROC 01-P-05569/2008;01P-18846-09
PROJETO;FE;REFORMA SANITÁRIOS FE;19-P-4706-08
OBRA;FE;CONTRATAÇÃO DE EMPRESA PARA REFORMA DOS SANITÁRIOS DO PRÉDIO PRINCIPAL DA FE VINC PROC 19-P-04706/2009;01-P-18848-09
PLANEJAMENTO;FE;PLANEJAMENTO DE OBRA ANEXO 3 - FE;01-P-21897-09
PLANEJAMENTO;FE;PLANEJAMENTO CONSTRUÇÃO DE PAREDÃO EM ALVENARIA CIRCUNDANTE NA CASA DE MÁQUINAS DO SISTEMA DE CLIMATIZAÇÃO DA BIBLIOTECA DA FE;PLANEJAMENTO
PLANEJAMENTO;FE;PLANEJAMENTO OBRA REFORMA SPDA E EQUALIZAÇÃO POTENCIAS ELÉTRICAS PRÉDIOS - FE;01-P-16099-09
CONTRATAÇÃO;FE;CONTRATAÇÃO EMPRESA PARA EXECUÇÃO PROIMEIRA ETAPA OBRA ANEXO 3 -REF PROC.01P-21898-09;01-P-29185-10
OBRA;FEA;REFORMA DO PAVIMENTO TÉRREO E DO 1° PAVIMENTO DA PLANTA PILOTO DO DEA/FEA ATRAVÉS DO CONVÊNIO CT-INFRA 01-01;01-18861-07
OBRA;FEA;CONCLUSÃO DO PRE´DIO DO LABORATÓRIO DE BIOTECNOLOGIA DA FEA VINCLULADO AO PROCESSO 01-P-3011-07;01-25972-08
PLANEJAMENTO;FEA;PLANEJAMENTO DA OBRA PARA POSTO DISTRIBUIÇÃO PROD. PADARIA - FEA;01-018236-04
PROJETO;FEA;LABORATÓRIOS FEA/FEM;01-020707-04
PLANEJAMENTO;FEA;REFORMA LABORATÓRIO MEMBRANA DE LEITE-FRUTAS DE ENSINO E DE ALTA PRESSÃO E SANITÁRIOS - FEA;01-004330-05
PLANEJAMENTO;FEA;PLANEJAMENTO DA OBRA PAISAGISMO PRAÇA - FEA;01-022418-05
OBRA;FEA;ALTERAÇÃO PROJETO OBRA BIBLIOTECA DA FEA PARA CONCLUSÃO DA OBRA;01-004356-06
PLANEJAMENTO;FEA;AMPLIAÇÃO ESPAÇO FÍSICO PARA ÁREA DE TECOLOGIA DE CEREAIS E RAIZES TUBÉRCULOS - CENTRO DE PESQUISAS EM TECNOLOGIA DE EXTRUSÃO - DTA;04-004368-06
PLANEJAMENTO;FEA;AMPLIAÇÃO ESPAÇO FÍSICO PARA ÁREA DE TECOLOGIA DE CEREAIS E RAIZES TUBÉRCULOS-PLANTA PILOTO PANIFICAÇÃO DTA;04-004358-06
PLANEJAMENTO;FEA;AMPLIAÇÃO DE ESPAÇO FÍSICO DO PRÉDIO DO NEPA - NÚCLEO DE ESTUDOS E PESQUISAS EM ALIMENTAÇÃO;04-011730-06
PLANEJAMENTO;FEA;AMPLIAÇÃO DE ESPAÇO FÍSICO DOS LABORATÓRIOS DE ANÁLISE SENSORIAL E SERVIÇO DE ALIMENTAÇÃO - DEPAN;04-011731-06
SERVIÇO;FEA;EXECUÇÃO DE LAUDO RESPONSABILIDADE TÉCNICAS PARA COORDENADORIA PREVENÇÃO INCÊNDIO E PANICO DA P.M.C. LABORATÓRIO DE ÓLEOS E GORDURAS - FEA;01-021777-06
PLANEJAMENTO;FEA;PLANEJAMENTO ESTUDO DO LOCAL PARA INSTALAÇÃO DA CALDEIRA E DEPOSITO DE GLP - FEA;01-024895-06
PLANEJAMENTO;FEA;PLANEJAMENTO OBRA CONSTRUÇÃO PREDIO LABORATÓRIO E SALAS DE AULA - FEA - FASE FINAL ACABAMENTOS/INSTALAÇÕES;01-002833-07
OBRA;FEA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE ETAPA DE OBRA LABORATÓRIO BIOTECNOLOGIA - FEA;01-016875-07
PLANEJAMENTO;FEA;PLANEJAMENTO OBRA PARA CONCLUSÃO DO PRÉDIO LABORATÓRIO DE BIOTECNOLOGIA - FEA;01-003011-07
PLANEJAMENTO;FEA;PLANEJAMENTO DE OBRA PRA CONSTRUÇÃO DO BARRACÃO PARA AGREGAR O SETOR DE MARCENARIA E MANUTENÇÃO DA FEA;01P-21921-07
PLANEJAMENTO;FEA;PLANEJAMENTO PARA REFORMA DE BANHEIROS ADMINISTRATIVOS - FEA;01P-134-08
OBRA;FEA;CONTRATAÇÃO DE EMPRESA PARA AMPLIAÇÃO ESPAÇO FÍSICO PRÉDIO NEPA - FEA, VINCULADO AO PROC 04-P-11730-06;01-P-05649-08
PLANEJAMENTO;FEA;PLANEJAMENTO PARA CONSTRUÇÃO DE MEZANINO PARA COMESTAG E ATLETICA DA FEA;01P-05811-08
OBRA;FEA;CONTRATAÇÃO DE EMPRESA PARA REFORMA DO LABORATÓRIO DO DEPARTAMENTO DE CIÊNCIAS DE ALIMENTOS DA FEA - REFERENTE AO PROCESSO 01-P-22564/07;01-P-29514-08
OBRA;FEA;CONTRATAÇÃO DEEMPRESA PARA EXECUÇÃO DE REFORMA DO DEPARTAMENTO DE CIÊNCIAS DE ALIMENTOS - FEA - VINC PROC. 01-P-29514-09;01-P-26565-09
OBRA;FEA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 2ª ETAPA DA DO PRÉDIO DOS LABORATÓRIOS E SALAS DE AULA DA FEA;01-P-04998-10
PLANEJAMENTO;FEA;META FÍSICA 20- CONVÊNIO CT-INFRA 01-01 - REFORMA DA PLANTA PILOTO E LABORATÓRIOS DO DEPTO DE CIÊNCIA DE ALIMENTOS DA FEA;01-22564-07
OBRA;FEA;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA 1ª ETAPA DA DO PRÉDIO DOS LABORATÓRIOS E SALAS DE AULA DA FEA;01-P-22606-08
PLANEJAMENTO;FEA;PLANEJAMENTO PARA REFORMA DOS BANHEIROS EXTERNOS DO DEPARTAMENTO DE CIÊNCIAS APLICADAS DA FEA;01-P-2832-08
OBRA;FEA;CONTRATAÇÃO EMPRESA PARA CONCLUSÃO DO LABORATÓRIO DE BIOTECNOLOGIA INTERLIGAÇÕES ELÉTRICAS - FEA;01-26931-09
OBRA;FEA;PLANEJAMENTO OBRA NOVA REDE HIDRÁULICA- FEA;01P-17542-11
OBRA;FEA;CONTRATAÇÃO EMPRESA DESENVOLVIMENTO PROJETO INSTALAÇÕES HIDRAULICAS REF. PROC. 01P17542/11- FEA;01P-22848-11
OBRA;FEA;CONTRATAÇÃO EMPRESA EXECUÇÃO OBRA CONCLUSÃO LABORATÓRIO BIOTECNOLOGIA  REF. PROC. 01P3011/07;01P-25683-11
OBRA;FEA;;
OBRA;FEAGRI;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO DOS PROJETOS EXECUTIVOS LAB END;01-7286-08
PLANEJAMENTO;FEAGRI;CONSTRUÇÃO MONTAGEM LABORATÓRIO AUTOMAÇÃO CONTROLE DE PROTOPITOS DE MOTORES - FEAGRI- RECURSOS CONV. UNICAMP/FINEP - CT INFRA 2301039100 META FISICA 23;01-004633-02
PLANEJAMENTO;FEAGRI;REFORMA SETOR SECAGEM LABORATÓRIO PÓS COLHEITA- FEAGRI;01-027923-05
PROJETO;FEAGRI;CONTRATAÇÃO EMPRESA PARA ELABORAÇÃO PROJETO EXECUTIVO REFORMA E AMPLIAÇÃO SETOR SECAGEM LABORATÓRIO PÓS COLHEITA- FEAGRI;01-019713-07
ANÁLISE;FEAGRI;ANÁLISE TÉCNICA DA INTERLIGAÇÃO LAB MOTORES - FEAGRI;01E-19830-06
PLANEJAMENTO;FEAGRI;PLANEJAMENTO OBRA PARA REFORMA DO CENTRO ACADEMICO - FEAGRI;01-005918-07
OBRA;FEAGRI;EXECUÇÃO COBERTURA DO PRÉDIO III - FEAGRI;01-014975-07
PLANEJAMENTO;FEAGRI;PLANEJAMENTO OBRA CONSTRUÇÃO LABORATÓRIO DESENVOLVIMENTO DE METODOLOGIA, SISTEMAS E INSPEÇÃO DE MATERIAIS E ESTRUTURAS POR ENDLABEND.;01-015256-07
OBRA;FEAGRI;CONTRATAÇÃO DE EMPRESA PARA CONCLUSÃO DAS INSTALAÇÕES ELÉTRICAS DO LABORATÓRIO DE MOTORES E AUTOMAÇÃO DA FEAGRI;01-020780-06
PLANEJAMENTO;FEAGRI;PLANEJAMENTO PARA INSTALAÇÃO NOVO POSTO TRANSFORMADOR NA AREA DOS BARRACOES LOCALIZADOS NO CAMPO EXPERIMENTAL;01P-01639-08 
PROJETO;FEAGRI;CONTRATAÇÃO DE PROJETOS EXECUTIVOS  PARA CONCLUSÃO PRÉDIO III - FEAGRI;
OBRA;FEAGRI;REFORMA CANTINA FEAGRI;01-021722-06
OBRA;FEAGRI;CONCLUSÃO PRÉDIO III DA FEAGRI;01-P-22987-08
PLANEJAMENTO;FEAGRI;PLANEJAMENTO PARA IMPLANTAÇÃO DO ESTACIONAMENTO DA FEAGRI;01-P-21597-09
PLANEJAMENTO;FEAGRI;INSTALAÇÃO DE 2 QUIOSQUES;
PLANEJAMENTO;FEAGRI;CONTRATAÇÃO EMPRESA PARA REFORMA E AMPLIAÇÃO SETOR SECAGEM LABORATÓRIO PÓS COLHEITA- FEAGRI VINC PROCESSO 01-p-27923-05;01-P-16474-08
PLANEJAMENTO;FEAGRI;PLANEJAMENTO INSTALAÇÃO 2 QUIOSQUES ;01-P-06534/10
OBRA;FEAGRI;CONTRATAÇÃO EMPRESA CONCLUSÃO OBRA PRÉDIO III - REF. PROC. 01P-22987/08;01P-27580/10
;FEAGRI;PLANEJAMENTO OBRA ESCADA ACESSO LABORATÓRIOS TERMODINAMICA -FEAGRI;01P-5777/11
PLANEJAMENTO;FEAGRI;contratação empresa conclusão obra prédio III FEAGRI - REF. PROC 01P-22987/10;01P-23526/11
PROJETO;FEC;OBRA LEPSIS - FEC;01-022626-05
PLANEJAMENTO;FEC;OBRA PRÉDIO 8 - FEC;01-022623-05
PLANEJAMENTO;FEC;PROJ ADEQUAÇÃO ACESSIB BLOCO MODULADO;01-022624-05
PLANEJAMENTO;FEC;CONSTRUÇÃO LABORATÓRIO ESTRUTURAS METÁLICAS TUBULARES MISTAS - LAB TUB;05-26021-04
PLANEJAMENTO;FEC;PROJ COBERTURA CONVÍVIO E PROTEÇÃO - FEC;01-022627-05
PLANEJAMENTO;FEC;PROJETO DE ADEQUAÇÃO  ACESSIBILIDADE TOTAL FEC;01-022628-05
PLANEJAMENTO;FEC;REFORMA LABORATÓRIO ESTRUTURAS E MATERIAIS DE CONSTRUÇÃO CIVIL - FEC;01-012623-06
SERVIÇO;FEC;CONTRATAÇÃO DE EMPRESA PARA COLOCAÇÃO DE BRISES BLOCO 6 FEC.;01-022800-06
SERVIÇO;FEC;COLOCAÇÃO DE CALHAS E RUFOS NO LABORATÓRIO VEÍCULO VIA ATRAVÉS DE RECURSOS DO CONVÊNIO FINEP-CT-INFRA 01/01;01P-02686-07
OBRA;FEC;AQUISIÇÃO E INSTALAÇÃO DE ELEVADOR PARA O PREDIO DE SALAS DE AULA DA FEC;05P-01827-08
PLANEJAMENTO;FEC;PLANEJAMENTO DE OBRA DA REFORMA NA SALA CA 16 - LABORATÓRIO E CA 35 - FEC.;01-003920-07
OBRA;FEC;AQUISIÇÃO E INSTALAÇÃO DE ELEVADOR PARA CADEIRA DE RODAS ;05-14910-04
PLANEJAMENTO;FEC;PLANEJAMENTO OBRA EXECUÇÃO DE CANTEIRO OBRAS - FEC;01-003918-07
OBRA;FEC;CONTRATAÇÃO DE EMPRESA PARA CONCLUSÃO PARCIAL OBRA VEÍCULO VIA;01-P-21147/08
PLANEJAMENTO;FEC;LABORATÓRIO DE ESTRUTURAS METÁLICAS;05-02502-04
OBRA;FEC;CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DA TORRE DO ELEVADOR DA FEC;01-P-19343-08
OBRA;FEC;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO E INSTALAÇÃO DE ESTRUTURA DE COBERTURA VEÍCULO VIA - FEC;01-P-880/05
AQUISIÇÃO;FEC;AQUISIÇÃO DE CAIXA D ÁGUA RETANGULAR METÁLICA VEÍCULO VIA;01-P-0253-05
OBRA;FEC;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO LABORATÓRIO VEÍCULO VIA;01-P-25005-05
